1,0,0,0,-1,0.3902,0.1666,0.0109,2.0,1,0 1
0,0,0,1,-1,0.15,0.18,0.0103,2.0,0,1 0
1,1,2,0,-1,0.2889,0.0,0.0045,1.0,0,2 0
1,0,0,0,-1,0.2755,0.0,0.0065,1.6666666666666667,1,0 0
1,0,0,1,-1,0.25,2.0,0.0103,2.0,1,1 1
0,0,0,0,-1,0.1963,0.0,0.0053,2.0,1,1 1
0,0,0,1,1,0.7441,0.0,0.0194,2.0,1,0 0
0,0,0,1,-1,0.4547,0.0,0.0115,2.0,1,1 1
1,1,0,0,-1,0.2167,0.24,0.0115,2.0,1,2 1
0,0,0,0,-1,0.2213,0.0,0.0066,2.0,1,0 1
1,1,1,1,-1,0.83,0.0,0.0152,1.6666666666666667,0,1 0
1,1,3+,1,-1,8.1,0.0,0.036,2.0,0,0 0
0,0,1,0,1,0.3867,0.0,0.0062,2.0,1,1 0
1,1,0,1,-1,0.6256,0.0,0.016,2.0,0,2 1
1,1,0,0,-1,0.6096,0.0,0.0218,2.0,0,0 0
1,1,0,0,-1,0.2253,0.2033,0.011,2.0,1,0 1
0,1,0,0,-1,0.2149,0.3237,0.0178,2.0,0,1 0
0,0,0,1,-1,0.2995,0.0,0.006,2.0,1,2 1
0,0,1,1,-1,0.26,0.0,0.016,2.0,1,2 0
1,1,2,1,1,0.16,2.0,0.0239,2.0,1,2 0
1,1,0,1,-1,0.1025,0.2773,0.0112,2.0,1,0 1
1,1,0,1,-1,0.3246,0.1417,0.0138,2.0,1,1 1
1,1,0,1,-1,0.5829,0.0,0.0138,2.0,1,0 1
0,0,0,0,-1,0.272,0.0,0.008,0.0,0,2 0
1,1,0,1,-1,0.182,0.1719,0.01,2.0,1,2 1
1,1,1,1,-1,0.725,0.1667,0.011,0.0,0,2 0
1,1,0,1,-1,1.488,0.0,0.0096,2.0,1,1 1
1,1,0,1,-1,0.2666,0.43,0.0121,2.0,1,0 1
0,0,1,0,-1,0.4606,0.0,0.0081,2.0,1,0 0
1,1,2,1,-1,0.5935,0.0,0.0133,2.0,1,1 1
1,1,0,1,-1,0.292,0.001612000084,0.0087,2.0,1,0 1
1,0,0,0,-1,0.2717,0.0,0.006,1.0,1,2 1
0,0,1,1,1,0.8624,0.0,0.015,2.0,1,1 1
1,0,0,1,-1,0.65,0.0,0.0105,2.0,0,0 0
1,0,0,1,-1,1.2876,0.0,0.0405,2.0,1,1 1
1,1,0,1,-1,0.2425,0.234,0.0143,2.0,1,1 1
1,0,0,1,-1,0.375,0.0,0.01,2.0,1,2 1
0,0,0,1,-1,1.0047,0.0,0.0,1.3333333333333333,1,1 1
1,0,0,1,-1,0.1926,0.1851,0.005,2.0,1,1 1
1,1,0,1,-1,0.2213,0.1125,0.0,2.0,1,2 1
1,0,0,1,1,1.0416,0.0,0.0187,2.0,0,2 0
0,1,0,0,1,0.7142,0.0,0.0138,2.0,1,0 1
1,0,0,1,-1,0.366,0.5064,0.0187,2.0,1,1 1
1,1,0,1,-1,0.7901,0.1833,0.018,2.0,1,0 1
1,0,3+,0,-1,0.4707,0.1993,0.0148,2.0,1,1 1
1,0,1,1,-1,3.7719,0.0,0.0152,2.0,1,1 1
1,1,0,1,-1,0.7333,0.8333,0.0175,1.6666666666666667,0,0 1
1,1,1,1,1,0.3466,0.121,0.013,2.0,1,0 1
1,1,2,0,-1,0.4652,0.0,0.011,2.0,1,0 1
1,1,0,1,-1,0.3539,0.1376,0.0055,2.0,1,0 0
1,1,2,1,-1,0.334,0.171,0.015,2.0,0,0 0
1,0,1,0,1,0.2769,0.1542,0.019,2.0,0,1 0
1,1,2,0,-1,0.2309,0.1255,0.0125,2.0,0,0 0
1,1,2,0,-1,0.1958,0.1456,0.006,1.6666666666666667,0,2 1
1,1,0,1,-1,0.3948,0.1733,0.0149,2.0,0,0 0
1,1,0,1,-1,0.2483,0.2466,0.009,1.0,0,0 1
1,0,0,1,1,0.7085,0.0,0.0084,2.0,1,1 1
1,1,2,1,-1,0.3859,0.0,0.0096,2.0,1,1 1
1,1,0,1,-1,0.4301,0.0,0.0118,2.0,1,2 1
1,1,0,1,-1,0.3708,0.2569,0.0173,2.0,1,2 0
1,0,2,1,-1,0.4354,0.0,0.0136,2.0,1,0 1
1,1,0,1,-1,0.8334,0.0,0.016,2.0,1,1 0
0,1,0,1,1,0.2083,0.4083,0.016,2.0,0,1 1
1,1,3+,1,-1,0.774,0.0,0.0128,1.0,1,2 1
1,1,0,1,-1,0.3015,0.2188,0.0153,2.0,1,0 1
0,0,1,0,-1,0.5191,0.0,0.0132,2.0,1,1 1
1,0,0,1,-1,0.4166,0.0,0.0098,2.0,0,1 0
1,0,0,1,-1,0.6,0.0,0.014,2.0,1,0 1
1,1,3+,0,-1,0.2947,0.1664,0.007,1.0,0,2 0
0,1,0,1,-1,1.6692,0.0,0.011,2.0,1,1 1
0,1,2,0,-1,0.021,0.2917,0.0098,2.0,1,1 1
1,1,0,1,-1,0.4333,0.2451,0.011,2.0,1,2 0
1,1,1,1,1,0.345,0.2079,0.0162,2.0,1,1 1
1,1,1,0,-1,0.2653,0.15,0.0113,1.0,0,0 0
1,1,3+,1,-1,0.4691,0.0,0.01,2.0,1,1 1
0,0,0,1,1,0.25,0.0,0.0093,2.0,0,2 1
1,0,2,1,-1,0.5532,0.4648,0.0162,2.0,1,0 1
1,1,2,1,1,1.6525,0.1014,0.015,2.0,1,0 1
1,1,2,1,-1,0.67,0.175,0.023,1.6666666666666667,1,1 1
0,1,2,1,-1,0.2873,0.1872,0.0132,2.0,0,1 0
1,1,1,1,1,1.6667,0.225,0.0086,2.0,1,1 1
1,1,2,1,-1,0.2947,0.1603,0.0,2.0,1,2 0
0,0,0,0,-1,0.435,0.0,0.0154,2.0,1,0 1
1,1,3+,0,-1,0.3095,0.0,0.0113,2.0,1,0 1
1,1,0,1,-1,0.2083,0.315,0.0128,2.0,1,1 1
1,1,0,1,-1,1.0833,0.0,0.0234,2.0,1,1 1
1,1,2,1,-1,0.8333,0.0,0.0246,2.0,1,1 1
1,1,1,0,-1,0.1958,0.2436,0.0131,2.0,1,0 1
1,0,2,1,-1,0.3547,0.0,0.008,2.0,0,0 0
1,1,1,1,-1,1.8333,0.0,0.05,2.0,1,2 0
1,1,2,1,1,0.4583,0.2083,0.016,2.0,1,1 1
1,0,0,1,-1,0.2435,0.0,0.0075,2.0,1,2 0
1,0,0,0,-1,0.2699,0.2785,0.0096,2.0,0,1 1
1,1,1,0,-1,0.5333,0.1131,0.0186,2.0,0,2 1
1,0,0,0,-1,0.3691,0.0,0.011,2.0,1,0 1
0,0,0,0,1,1.7263,0.0,0.0225,2.0,1,1 1
1,1,0,1,-1,0.3597,0.2157,0.0119,2.0,0,0 0
0,1,1,1,-1,0.3326,0.0913,0.0105,0.4666666666666667,1,1 1
1,1,0,0,-1,0.26,0.17,0.0107,2.0,1,0 1
1,1,0,1,-1,0.4625,0.2857,0.0111,0.06666666666666667,0,2 1
1,1,1,1,1,0.2895,0.0,0.0095,2.0,1,1 1
1,0,0,1,-1,0.6283,0.4416,0.0209,2.0,0,0 0
0,0,0,1,-1,0.0645,0.3683,0.0113,2.6666666666666665,1,0 1
0,0,0,1,-1,0.3159,0.0,0.01,2.0,1,1 1
1,1,2,1,-1,0.4865,0.5624,0.0208,2.0,1,1 1
1,1,1,0,-1,0.405,0.5302,0.0138,2.0,0,0 0
1,1,0,0,-1,0.3814,0.1483,0.0124,1.6666666666666667,1,1 1
1,1,2,1,-1,0.351,0.4416,0.0243,2.0,1,0 1
1,1,0,1,-1,2.0833,0.6667,0.048,2.0,0,2 1
0,0,0,1,-1,0.3583,0.0,0.0096,2.0,1,2 0
1,1,0,1,1,0.2479,0.3013,0.0188,2.0,1,2 1
0,0,1,1,-1,1.3262,0.0,0.004,2.0,1,2 1
1,0,0,0,-1,0.3598,0.1287,0.01,2.0,1,0 0
1,1,1,1,-1,0.6065,0.2004,0.025,2.0,1,1 1
1,1,2,1,-1,0.3283,0.2035,0.0148,2.0,1,2 1
1,1,0,1,-1,0.213,0.6666,0.007,1.0,1,1 0
1,0,0,1,-1,0.5815,0.3666,0.0311,2.0,1,0 0
1,1,3+,1,-1,0.3466,0.3428,0.015,2.0,1,0 1
0,1,2,1,-1,0.2031,0.1632,0.0113,2.6666666666666665,1,1 1
1,1,0,0,-1,0.3074,0.18,0.0123,2.0,0,1 0
1,0,0,1,-1,0.4683,0.1915,0.0185,2.0,1,1 0
0,0,0,0,-1,0.34,0.0,0.0095,2.0,1,0 0
1,1,2,0,-1,0.2192,0.1742,0.0045,2.0,1,1 1
1,0,0,1,-1,0.25,0.0,0.0055,2.0,1,1 1
1,1,3+,1,1,0.5677,0.1424,0.01,2.0,1,0 1
1,1,2,1,1,0.7948,0.7166,0.048,2.0,1,0 1
1,0,0,1,-1,0.468,0.2087,0.0,2.0,1,1 0
1,1,2,1,1,1.75,0.0,0.04,2.0,1,0 1
1,1,0,1,-1,0.3775,0.0,0.011,2.0,1,1 1
1,1,1,0,-1,0.5285,0.143,0.0161,2.0,0,1 1
1,0,1,0,-1,0.2679,0.1302,0.0094,2.0,1,1 1
1,0,0,0,-1,0.6783,0.0,0.013,2.0,1,1 1
1,1,0,1,-1,0.1025,0.55,0.0216,2.0,0,0 1
1,1,3+,1,-1,0.4281,0.0,0.01,2.0,1,2 1
1,0,2,1,-1,0.3588,0.0,0.011,2.0,0,0 0
1,0,1,1,-1,1.125,0.0,0.0196,2.0,0,1 0
0,0,0,0,1,1.8165,0.0,0.0125,2.0,1,2 1
1,0,0,0,-1,0.255,0.2042,0.0126,2.0,1,0 1
1,1,0,1,-1,0.6133,0.3906,0.0324,2.0,1,2 1
1,0,2,1,-1,0.3617,0.0,0.0107,2.0,1,1 1
1,1,0,0,-1,0.2917,0.0536,0.0066,2.0,1,0 0
1,1,3+,1,-1,0.6417,0.0,0.0157,1.0,1,0 1
0,1,1,1,-1,0.4608,0.2845,0.014,1.0,1,1 1
0,0,0,1,-1,0.2138,0.0,0.0099,2.0,0,1 0
0,0,1,1,-1,0.3652,0.0,0.0095,2.0,1,1 1
1,1,1,0,-1,0.2239,0.2524,0.0128,2.0,1,2 1
0,1,0,0,-1,0.3017,0.0663,0.0102,2.0,0,1 1
1,1,0,1,-1,0.2768,0.195,0.0155,2.0,1,0 1
1,0,0,0,-1,0.3358,0.0,0.008,0.2,1,1 0
1,0,0,1,-1,0.2526,0.1783,0.0145,2.0,1,0 1
0,0,0,1,-1,0.5,0.0,0.0103,2.0,0,1 0
1,1,0,1,-1,0.2785,0.2016,0.011,2.0,1,0 1
1,1,2,1,1,0.6633,0.0,0.0,2.0,0,0 0
1,1,1,0,-1,0.2492,0.2375,0.0,2.0,1,0 1
1,1,1,1,-1,0.3333,0.325,0.0158,2.0,1,2 1
1,1,0,0,-1,0.2454,0.2333,0.0181,2.0,0,2 0
1,1,0,1,-1,0.3593,0.4266,0.0132,1.0,0,0 0
1,1,1,1,-1,0.5468,0.1032,0.0026,2.0,1,1 1
0,0,0,1,-1,0.2667,0.1625,0.0084,2.0,0,2 1
1,1,3+,1,1,1.0139,0.0,0.026,2.0,1,1 1
1,1,0,1,-1,0.3887,0.2669,0.0162,2.0,1,1 1
0,1,0,1,-1,0.418,0.2306,0.0182,2.0,1,1 1
1,1,2,0,-1,0.3675,0.0242,0.0108,2.0,1,1 1
0,1,1,1,1,1.9484,0.0,0.06,2.0,1,1 1
1,1,0,1,-1,0.5923,0.2054,0.0211,2.0,1,0 1
1,0,0,0,1,0.58,0.0,0.0132,2.0,1,1 1
1,1,2,1,-1,0.8799,0.0,0.0258,2.0,0,2 0
1,1,0,0,-1,0.4467,0.0,0.012,2.0,0,0 1
1,0,0,1,-1,0.3333,0.0,0.007,2.0,1,2 1
1,1,3+,1,-1,0.34,0.25,0.0123,2.0,0,0 0
0,0,0,1,-1,0.2378,0.0,0.0009,2.0,1,2 0
1,1,0,1,-1,0.3166,0.2064,0.0104,2.0,0,2 0
1,1,1,1,-1,0.3417,0.175,0.0186,2.0,1,2 1
1,1,0,1,-1,0.5116,0.1451,0.0165,2.0,0,2 0
1,1,2,1,-1,1.6666,0.0,0.0275,2.0,1,2 1
1,1,2,0,-1,0.6125,0.1625,0.0187,2.6666666666666665,1,1 0
1,1,3+,1,-1,0.6406,0.0,0.015,2.0,1,1 0
1,1,2,1,-1,0.3159,0.0461,0.0108,0.4666666666666667,1,2 1
0,1,0,1,-1,0.3087,0.221,0.0136,2.0,0,1 0
1,0,0,1,-1,0.3229,0.2739,0.011,2.0,1,2 1
1,1,1,1,-1,0.1782,0.2232,0.0107,2.0,1,0 1
1,0,0,1,-1,0.3182,0.2917,0.0161,2.0,1,2 1
1,1,2,1,-1,0.654,0.0,0.0205,2.0,1,1 1
1,0,0,1,-1,0.1836,3.3837,0.009,2.0,1,2 0
0,1,0,1,-1,0.3166,0.0,0.0036,2.0,1,1 1
1,1,1,1,-1,0.188,0.0,0.0061,2.0,0,0 0
1,1,1,1,-1,0.2787,0.1917,0.0146,2.0,0,0 0
1,1,1,1,-1,0.4283,0.3,0.0172,0.4666666666666667,1,0 0
1,1,0,1,-1,0.2297,0.1522,0.0104,2.0,1,2 1
0,0,0,0,-1,0.2165,0.0,0.007,2.0,1,1 1
0,0,0,1,-1,0.475,0.0,0.0094,2.0,1,1 1
1,1,2,1,1,0.2726,0.0,0.0106,2.0,0,1 0
1,1,0,1,-1,0.3,0.3416,0.0056,1.0,1,1 1
1,1,2,1,1,0.6,0.0,0.0205,1.3333333333333333,1,1 0
0,0,3+,1,1,0.9357,0.0,0.0292,2.0,1,1 1
1,1,0,1,-1,0.3859,0.33,0.0142,1.0,1,0 1
1,1,0,1,1,1.612,0.0,0.026,2.0,1,2 1
1,0,0,0,-1,0.3833,0.0,0.011,2.0,1,0 1
1,1,2,0,1,0.6383,0.1,0.0187,2.0,1,0 0
1,0,0,1,-1,0.2987,0.0,0.0088,2.0,0,1 0
1,1,0,1,1,0.9963,0.0,0.018,2.0,1,0 1
1,1,2,1,-1,0.578,0.0,0.0192,2.0,1,2 1
0,0,3+,1,-1,0.0416,4.1667,0.035,1.0,0,2 0
1,1,0,0,-1,0.2894,0.2792,0.0155,2.0,1,0 1
1,1,3+,1,-1,0.5703,0.0,0.0128,2.0,1,2 1
1,0,0,1,-1,0.3676,0.4301,0.0172,2.0,1,0 1
0,1,1,1,-1,1.2,0.0,0.0496,2.0,1,1 1
1,1,0,0,-1,0.24,0.38,0.0,1.0,1,2 0
1,1,1,1,-1,0.34,0.25,0.0173,2.0,1,1 1
1,1,2,0,-1,0.3987,0.1411,0.0157,2.0,1,0 1
1,1,0,1,-1,0.3232,0.195,0.0108,2.0,1,0 1
0,0,0,1,-1,0.29,0.0,0.0071,2.0,1,0 1
1,1,3+,1,-1,0.4106,0.0,0.004,1.0,1,0 1
1,1,1,1,-1,0.8072,0.024,0.0253,2.0,1,2 1
1,1,2,1,-1,0.7583,0.0,0.0187,2.0,1,2 1
0,0,0,1,1,0.4583,0.0,0.0133,2.0,0,1 0
